event,text,timestamp
fifa_final,Thing is near than tomorrow #LFC #YNWA,1336226427
fifa_final,@bluechampion: Remember folks! It's book at Wembley! The boy from location media_common the rain! Person Place score today! #cfc @chelseafc,1336226425
fifa_final,Jus geography architecture stadium! Good film @LFC #ynwa,1336226417
fifa_final,@HeidyCFC: I'm Buzzing !! #FACupFinal #CFCWembley Up the Chels,1336226406
fifa_final,Are you ready for the final? Thing your pics... #lfc,1336226402
fifa_final,@thisisanfield: if the pre-match AnatomicalStructure are kicking in! #LFC #FACupFinal,1336226406
fifa_final,Once type Colour  always type blue! Up the blues! #CFC,1336226407
fifa_final,@Jay_78_: #LFC people Thing again http://t.co/SoUP9VAN,1336226410
fifa_final,organization is on! 3-1 Place #CFC,1336226410
fifa_final,sports book Thing for today's game http://t.co/A3t3Df3Z #FAcup #JFT96,1336226407
fifa_final,the #FAcup Place #LFC is like the location Place #MUFC,1336226406
fifa_final,Great Thing from the #EPL as sports tie 3 all with location location at the architecture Stadium! Now we wait for sports vs Liverpool! #FACupFinal,1336226412
fifa_final,Here's an Awesome #cfc #chelsea #chelseafc business shared book on @fancite  http://t.co/ZTAgIMVi,1336226407
fifa_final,“@henrywinter: Front of £10 #cfc v #lfc Place Cup final programme... people v Thing http://t.co/aoy1oTDA” location PNDS?! RBBNG GTS! @MirrorFootball,1336226422
fifa_final,@bluechampion: Remember folks! It's book at Wembley! The boy from location media_common the rain! Person Place score today! #cfc @chelseafc,1336226423
fifa_final,@ESPNTVUK: 1: Ryan Giggs' media_common against sports #mufc #afc #facup,1336226428
fifa_final,@redstrots: We media_common you sports we do  We media_common you sports we do  We media_common you sports we do  location sports We media_common you #YNWA #LF ...,1336226420
fifa_final,@ollyofficial you watching the game later? Who do engineering want Place win? #lfc,1336226421
fifa_final,Dreading Thing tonight #FACup correlates Place type busy Thing shift. And I support #LFC so I can't watch it! Fuckkk,1336226403
fifa_final,book 2 : if you Thing Place see maxi in the starting book up today #LFC,1336226404
fifa_final,@stephendellow: Doesn't feel like cup final day  Place have ruined the importance and meaning of it #LetDown #CupFinal #FAcup,1336226407
fifa_final,@saifuddinabd: Wah! "@Muhammad_Alias: Tonight: Thing @saifuddinabd vs Thing @IdrisJala_ #YNWA #FACupFinal",1336226402
fifa_final,So now full book on the big game tonight! Hoping for some Person magic tonight! @LFC #YNWA,1336226402
fifa_final,@umbro: Place win signed Andy people Speciali boots  just this Thing before the sports of today's #FACup http://t.co/Mn4uSsn0,1336226411
fifa_final,@LFC may the measurement_unit be with you #Liverpool #LFC #FACup,1336226448
fifa_final,Ready for the game #CFC v #LFC. C'MON YOU BLUES!!,1336226446
fifa_final,@OfficialSF1Team: Wishing all the best Place @chelseafc in the   #FACupFinal @Wembley! Let's internet the trophy!,1336226436
fifa_final,sports WILL WIN @hanhanjiejie_tm   #LFC vs sports tonight. YNWA!",1336226448
fifa_final,Ready teruuuuussss @BIGREDS_IOLSC: About 2 type Place go. Are you ready  lads &amp; lasses?! #FACupFinal #LFC #BIGREDS,1336226447
fifa_final,Buzzing for the first business with @Marc_Winfield and the award #FACup,1336226452
fifa_final,@BenSmithBBC: If #LFC win the Place Cup today it would be Dalglish's Ordinal major honour at the club. #CFC have won 22 Thing in their ChemicalSubstance ...,1336226442
fifa_final,@liverpool: Are you ready for the final? Thing your pics... #lfc,1336226434
fifa_final,#lfc #lfctv Thing Place kick off live from architecture Place,1336226448
fifa_final,Back home for the film weekend Place media_common media_common and be pampered. book the pampering will take the Thing of food  book and type thumping @lfc win,1336226452
fifa_final,I wonder if Agent and award will have the same media_common for #facupfinal #LFC #cfc,1336226435
fifa_final,@Chelseafancite: Here's an Awesome #cfc #chelsea #chelseafc business shared book on @fancite  http://t.co/ZTAgIMVi,1336226431
fifa_final,Thing v.s location Thing Game before the #FACupFinal Thing Game... Deffo gonna be Lionel! #Messy,1336226450
fifa_final,@OfficialSF1Team: Wishing all the best Place @chelseafc in the   #FACupFinal @Wembley! Let's internet the trophy!,1336226452
fifa_final,Getting The Agent Cups Will Save Our Season....Come On Mighty Redzzz !! #LFC,1336226437
fifa_final,@AVWestwick Colour is the colour #cfc #,1336226436
fifa_final,@Jay_78_: #LFC people Thing again http://t.co/SoUP9VAN,1336226441
fifa_final,@liverpool: Are you ready for the final? Thing your pics... #lfc,1336226434
fifa_final,@johncrossmirror biology we deserved it or not was type clear visual_art on RVP  refs making simple mistakes that are costing millions of organization,1336226449
fifa_final,@liverpool: Are you ready for the final? Thing your pics... #lfc,1336226433
fifa_final,Getting nervous for the match!!! :s come on Liverpool!!! #LFC #YNWA,1336226447
fifa_final,Gonna miss the #FACup finals today cuz I'm in church... #blueisthecolor #CFC,1336226438
fifa_final,On the metropolitan book Place architecture and its full of Reds. #lfc #facupfinal,1336226444
fifa_final,@liverpool: Are you ready for the final? Thing your pics... #lfc,1336226449
fifa_final,Finally Time down with vino ready for Cup Final #CFC,1336226446
fifa_final,@ZIYAAD_LFC: From film  with love! #YNWA #LFC http://t.co/mih6B5d0,1336226435
fifa_final,I need  type business Place keep me posted on the Place cup final…#LFC all the way!,1336226440
fifa_final,Cos engineering type #LFC fan. Dnt book bro relate "@lanskyleone: Abeg make location and Place Activity champs lge jor",1336226431
fifa_final,Its my wifes media_common and ive let her watch all the Thing build up since 8 chemistry business ..i media_common dont i spoil her and shes type lucky girl !! #LFC,1336226437
fifa_final,Are ya sports or are ya liverpool? #facupfinal,1336226442
fifa_final,@RebeccaFMusic sports book - You'll never walk alone: http://t.co/np6Uhxk9 via @youtube COME ON sports !!!!! @LFC,1336226453
fifa_final,#cfc come on sports Place cup is Thing . media_common engineering 4 eva x,1336226451
fifa_final,@DaveHughes05 @mickgelhardt @lfc who asked you ha ha behave or I'll send my Thing @MikeTyson Thing Place sort the pair of you out #thanksmikepal,1336226439
fifa_final,@liverpool As our backers #LFC Activity for their dream today we Activity for ours PLEASE book Thing for debfibs are Key http://t.co/MgQl6zZZ Place,1336226440
fifa_final,Whatever happens at this #FACupFinal you media_common Person &amp; Person just gonna Activity Place their rally after the Thing  pair of #cunts,1336226436
fifa_final,On our way Place #Wembley wearing our new #fresh book #FACupFinal #COYB I can see type sports win here!,1336226451
fifa_final,travel  food   Thing .....sweet ! #CFC  #CFCWembley  #FACupFinal,1336226435
fifa_final,@GIGIpetite1: Happy #sexysaturday @ZOO_UK Thanks for the #LFC #gigibum RT! #zootwitties http://t.co/zqEz2dm3,1336226431
fifa_final,@HirooNakamura @darrenarsenal1 that with type pinch of salt. I still think Eboue is good enough for organization,1336226439
fifa_final,Here we are  Cup Final Saturday. #Chelsea v. #Liverpool for the #FACup. COME ON CHELSEA! #CFC #KTBFFH,1336226439
fifa_final,@BIGREDS_IOLSC: About 2 type Place go. Are you ready  lads &amp; lasses?! #FACupFinal #LFC #BIGREDS,1336226436
fifa_final,finished Thing  goona settle down with my sports of food  it can only be the #facupfinal #comeonliverpool!!!,1336226439
fifa_final,@DarrenArsenal1: That business epitomises what's been wrong at #arsenal mediocrity reigns  type Place will Place win  ... http://t.co/sUNdmfmS,1336226433
fifa_final,@Sarahjamesm009: How on astronomy did Bert Trautmann media_common on with type broken neck? Puts some of today's nancy boys Place shame. #ESPN #FACup,1336226444
fifa_final,Colour education  Fry up  internet  architecture  media_common it #FAcupfinal #CFC,1336226445
fifa_final,15 time_series till coverage starts! #FACupFinal,1336226446
fifa_final,@bluechampion: Remember folks! It's book at Wembley! The boy from location media_common the rain! Person Place score today! #cfc @chelseafc,1336226438
fifa_final,@liverpool: Are you ready for the final? Thing your pics... #lfc,1336226440
fifa_final,Place cup final today. I wonder whether Person and Person will swap Colour hoods after the game. #facupfinal,1336226438
fifa_final,Thing club no media_common excitement buildin now in the architecture Place cup final come on Colour Species #lfc #ynwa http://t.co/Z01GebDJ,1336226453
fifa_final,Home for the footy. :) #facup,1336226446
fifa_final,@liverpool: Are you ready for the final? Thing your pics... #lfc,1336226442
fifa_final,TOOOOO excited about the football! #LFC,1336226447
fifa_final,@liverpool: Are you ready for the final? Thing your pics... #lfc,1336226433
fifa_final,sports vs. sports Place Cup final preview http://t.co/cAfwkvye #LFC #YNWA,1336226451
fifa_final,This #facupfinal best not be Thing,1336226442
fifa_final,@liverpool: Are you ready for the final? Thing your pics... #lfc,1336226433
fifa_final,@dean_neeyo @blatinwo m sure @chelseafc would be smiling... Not only do Thing have the chance Place win the UCL.. They can also kick sports OUT,1336226441
fifa_final,@liverpool: Are you ready for the final? Thing your pics... #lfc,1336226449
fifa_final,@chelseafc: Send organization your pics of the day using #CFCWembley and we'll our faves as always. #FACupFinal (SL),1336226434
fifa_final,@LFC good film in the final today. I'm from location and I the number one Liverpool's business here. I'll never walk alone :-)  organization can do it!!!,1336226455
fifa_final,I'm there! @JamieDalton82: Thing at book tonight. Bring your Delia cookbooks - we can make type start on that food as well.,1336226456
fifa_final,Suppose I should leave the travel and start making Place #Wembley   Come on the #Chelsea   #KTBFFH,1336226458
fifa_final,Company MATTEO: BOUNCING BACK #CFC http://t.co/SPsefyLG,1336226459
fifa_final,@mrdreamcatcha: 7 500 and more...and still counting #CFC all the way! @EASPORTSFIFA media_common if you want sports Place win the Place Cup  ...,1336226457
fifa_final,@chelseafc Win or lose today  I'm still proud of yall  even after type terrible book  still managed Place reach 2 finals #CFC,1336226456
fifa_final,government  the twits are having type Thing (well they're in their cots). measurement_unit for type time_series of the #Giro then the build up Place #FaCup,1336226454
fifa_final,@skynews is live at #wembley for the #facupfinal. Jimmy Tarbuck on the TV in 10 mins! #lfc #cfc http://t.co/LPjPLunN,1336226455
fifa_final,2 type till hopefully i see my business FANTASTIC lifting the cup ! #LFC !,1336226457
fifa_final,#ynwa !!! @liverpool: Are you ready for the final? Thing your pics... #lfc,1336226455
fifa_final,Duration Duration Place kick off! #LFC,1336226487
fifa_final,Siiiaaappp @BIGREDS_IOLSC: About 2 type Place go. Are you ready  lads &amp; lasses?! #FACupFinal #LFC #BIGREDS,1336226465
fifa_final,@Supergossi with @chelseafc 's Person Cundy &amp; Frank Sinclair... come on you Blues!!,1336226470
fifa_final,2 more type in location for the final and hopefully + Duration Place business the cup @LFC @Dirk_18_Kuyt @glen_johnson @LucasLeiva87 @luis16suarez,1336226461
fifa_final,@Redsmail: Come on ye Colour #LFC http://t.co/CHxk5xSI,1336226482
fifa_final,book Person first and last goalscorer. sports Place win on penalties. #punt #FACupFinal #JamieTipster,1336226471
fifa_final,waitting sports vs sports #FAcup,1336226489
fifa_final,come on liverpoooool  hopefully smash the organization up!!! #LFC #YNWA,1336226461
fifa_final,type little over 2 type till boxing in the #FACupFinal - pre final AnatomicalStructure kicking in something Moyes and the rabble that follow #EFC ever suffer.,1336226466
fifa_final,It's 3pm on Cup Final Day. But where is the Cup Final? #LFC #CFC #FACupFinal,1336226484
fifa_final,@chelseafc: Seems Place be drying out in NW London. Fingers crossed! #CFCWembley #FACupFinal (SL),1336226476
fifa_final,Well  I'm going Place music Abide With Me now  even if nobody else is. Who's with me? One...two...three... #tradition #facup,1336226469
fifa_final,@JamieDalton82 Do you think Kos-Verm works as type royalty pairing? Personally I  don't...,1336226462
fifa_final,#facup WTF!!! Is that this for real?   #WhatToDo http://t.co/r4hsvSjp,1336226475
fifa_final,@adidasUK: * @ChelseaFC book *... Ahead of the all-adidas #FACUP final  can you #takethestage? this media_common more than the sports  ...,1336226465
fifa_final,@bluechampion: Remember folks! It's book at Wembley! The boy from location media_common the rain! Person Place score today! #cfc @chelseafc,1336226480
fifa_final,Just watched Thor. Only business organization Place go. Avengers will have Place wait food tomorrow night. Gonna book out the tv in #facupfinal,1336226480
fifa_final,metropolitan_transit full of Thing and my home fictional_universe all sports pubs. #WTF #CFC,1336226463
fifa_final,Absolutely !! @BIGREDS_IOLSC: About 2 type Place go. Are you ready  lads &amp; lasses?! #FACupFinal #LFC #BIGREDS,1336226489
fifa_final,Looking sports Place the game today. Come on #Chelsea #cfc,1336226486
fifa_final,@SyaukiAzim: sports #YNWA #LFC !,1336226468
fifa_final,Dan Bloom @dBsoccernet is LIVE on @SiriusXMSoccer S92 X207 broadcast the beautiful game @Arsenal @NorwichCityFC @chelseafc @LiverpoolFC.,1336226483
fifa_final,Coverage starts at 3.15. Therefore  only 15 time_series until the final! #LFC #YNWA,1336226461
fifa_final,@Cussen_1991 Not gonna make the Warradale mate. Had type media_common of plans. Enjoy if you watch the game there. #FACup #LFC #YNWA,1336226488
fifa_final,@liverpool: Are you ready for the final? Thing your pics... #lfc,1336226476
fifa_final,Come on lads! @LFC all the way! #YNWA,1336226470
fifa_final,@sarkyfecker internet on it I'm book much better for 3 measurement_unit of Peroni #lfc,1336226482
fifa_final,@CraigMills92: Excited for the #FACup final. Come on #LFC,1336226463
fifa_final,“@ez_oppa: we won 3 Place cup in last 5 years.. #cfc”,1336226484
fifa_final,@fadodc #FACupFinal LIVE at 12pm - come watch with us! #Liverpool #Chelsea http://t.co/oU9youxL,1336226462
fifa_final,@MattLawExpress no he did not - shows why engineering write for type crap business,1336226462
fifa_final,@sarmad0201: this if you Thing Place see people starting for Company today ... #LFC,1336226466
fifa_final,@BIGREDS_IOLSC: About 2 type Place go. Are you ready  lads &amp; lasses?! #FACupFinal #LFC #BIGREDS,1336226481
fifa_final,@AshpTaylor @chelseafc @HJWestle Pipe down ash! Hannah will be drowning her sorrows tonight and I'll no book be celebrating ;) #cfc,1336226461
fifa_final,@chelseafc: Send organization your pics of the day using #CFCWembley and we'll our faves as always. #FACupFinal (SL),1336226462
fifa_final,Bring home the cup @chelseafc ! Good film,1336226487
fifa_final,So excited  I book Person scores #CFCWembley! Can't wait #elniño,1336226485
fifa_final,measurement_unit is going so slow!!! Can't wait for the #FACupFinal! Come one Reds! #LFC,1336226483
fifa_final,biology for sports - sports Today :) #CFC,1336226471
fifa_final,#FACup final today! C'mon Colour #LFC,1336226467
fifa_final,@CaroWozniacki are you ready for the BIG game? book we can show them who's fictional_universe today #LFC #YNWA,1336226475
fifa_final,2 type Place Activity #FaCupFinal #LFC #CFC,1336226473
fifa_final,@chelseafc must win on the final of Place CUP :D #FinalFACup #ChelseaFC,1336226462
fifa_final,@Jay_78_: #LFC people Thing again http://t.co/SoUP9VAN,1336226473
fifa_final,@liverpool: Are you ready for the final? Thing your pics... #lfc,1336226461
fifa_final,@liverpool: Are you ready for the final? Thing your pics... #lfc,1336226479
fifa_final,The last three measurement_unit Company beat sports on semi final  Company went on Place lose all three (1950 71 77) #LFC #EVE #CFC,1336226476
fifa_final,This is architecture Malaysia! #RedsLegacy #YRMY #YNWA #LFC http://t.co/XfUiT4gR,1336226471
fifa_final,@jojosuherman: *degdegdeg* :| @BIGREDS_IOLSC: About 2 type Place go. Are you ready  lads &amp; lasses?! #FACupFinal #LFC #BIGREDS,1336226488
fifa_final,@Jay_78_: #LFC people Thing again http://t.co/SoUP9VAN,1336226475
fifa_final,RT"@chelseafc: RT"@Torres: support organization :) @chelseafc @wilberthoward: Chelsea-liverpool ambe mana? (‾⌣‾),1336226467
fifa_final,If engineering ♥ media_common location club  show location Thing daa daa! *dancing* #cfc,1336226484
fifa_final,Do sports book really need architecture interests Place create Thing and stickers Place create rivalry? No media_common  no class. #LFC #CFC #FACupFinal,1336226466
fifa_final,@liverpool: Are you ready for the final? Thing your pics... #lfc,1336226480
fifa_final,3 type before boxing #CFCWembley http://t.co/ts5C5BcM,1336226465
fifa_final,Food is on  gonna internet type few tinnies and watch 2 great inconsistant teams  should be type good game #facupfinal,1336226464
fifa_final,@fadophilly #FACupFinal LIVE at 12pm - come watch with us! #Liverpool #Chelsea http://t.co/YLmipkrC,1336226468
fifa_final,type few games of PES on the computer before heading out for the match! #lfc,1336226461
fifa_final,@Jay_78_: #LFC people Thing again http://t.co/SoUP9VAN,1336226467
fifa_final,@thefadotcom: The Place will donate £1 for every #FACup Final Thing programme sold Place the organization Cardiac media_common in the Young (@CRY_UK)htt ...,1336226470
fifa_final,@liverpool: Are you ready for the final? Thing your pics... #lfc,1336226468
fifa_final,@Jay_78_: #LFC people Thing again http://t.co/SoUP9VAN,1336226475
fifa_final,Dear Jackie. That media_common was far from scrappy. Was type very well worked goal. Dry your eyes. Yours  me. #icf #lfc,1336226484
fifa_final,@fadoatlanta #FACupFinal LIVE at 12pm - come watch with us! #Liverpool #Chelsea http://t.co/p6HagxEj,1336226497
fifa_final,government measurement_unit for cup final build up! Come on Liverpool!!! #LFC,1336226500
fifa_final,@chelseafc Good film boys. We need it !!!!!,1336226491
fifa_final,@BIGREDS_IOLSC: About 2 type Place go. Are you ready  lads &amp; lasses?! #FACupFinal #LFC #BIGREDS,1336226508
fifa_final,@chelseafc Activity blues!! #cfc http://t.co/PMyo4kYo,1336226510
fifa_final,AUTO Thing league Thing without Thing #UCL#FAcupfinal#cfc. May Ordinal sure date,1336226490
fifa_final,Wem8ley #YNWA @LFC  @Liverpool_Indo @BIGREDS_IOLSC,1336226513
fifa_final,@SkyBet what's Thing on type Person business trick? #facup,1336226495
fifa_final,@chelseafc: Agreement reached Place book location international Marko Marin:  http://t.co/wTVOFrUA  #CFC (SL),1336226516
fifa_final,On route 2 the travel come on sports #facup,1336226502
fifa_final,Big day for @LFC. Good film Place the lads!,1336226517
fifa_final,@chelseafc: Send organization your pics of the day using #CFCWembley and we'll our faves as always. #FACupFinal (SL),1336226512
fifa_final,#cfc Haha.  Caught in the act!  #Boredom http://t.co/r4hsvSjp,1336226498
fifa_final,@cass006 @richardshimmy @JuzyBatt Well the game was obviously showing in Australia. Are you staying up for the #facupfinal?,1336226498
fifa_final,Let's do it tonight! #CFC,1336226519
fifa_final,I Agent ready! #facupfinal #LFC #YNWA http://t.co/pBUVToaY,1336226496
fifa_final,Ah  15:00. Perfect  natural measurement_unit Place settle down and watch type location  traditional game of footb... location #FACup,1336226513
fifa_final,i'm ready for the final #LFC,1336226489
fifa_final,@OlivePressLpool: We're open &amp; will be award free if you Thing Place avoid it.  I won't be in  I'll be singing!  #lfc  #ynwa #We'r ...,1336226498
fifa_final,my tip of the day - Person Person Place come up trumps for #cfc today,1336226494
fifa_final,I will be watching Place Cup while on holiday. Doesn't Thing where you cheer from  doesn't Thing where you are - KTBFFH !! #CFC #FACup,1336226500
fifa_final,@Rob_Emanuel @ollymassey84 @rpcm91 just book sports don't win the Place final  Ordinal Thing looking tense now. Think Place is key for #LFC win,1336226519
fifa_final,@thefadotcom: book in today's #FACupFinal Thing programme are provided by @OptaJoe - This will be the Ordinal meeting between #CFC &amp ...,1336226495
fifa_final,@chelseafc: It's #FACupFinal day  and is there type better book than another #CFCWembley day? book confident interests fans? (SL),1336226510
fifa_final,Liverpool-Chelsea Head-to-head: #LFC Wins: 73. #CFC Wins: 56. 33 Draws.,1336226490
fifa_final,sports v sports   Time you interests #CFC,1336226514
fifa_final,@FauzziiMaulana: Activity sports @ChelseaUnite: TONIGHT!!! FINAL #FAcup sports v sports boxing 23:15 WIB! LIVE at MNCtv/ESPN! We're gon ...,1336226518
fifa_final,All sports book  let's support our Thing in this crucial Place Cup final!! #CFCWembley,1336226493
fifa_final,sports Is are media_common  architecture is our church!' @LFC,1336226508
fifa_final,@fadoaustin #FACupFinal LIVE today at 11am - come watch with us! #Liverpool #Chelsea http://t.co/GwH7lgJY,1336226507
fifa_final,Olenu"@aykemoorexxx: Getting ready for the finals!!! Let's internet this boys cc @chelseafc http://t.co/27mCdOZI",1336226515
fifa_final,If #LFC win the Place Cup today it would be Dalglish's Ordinal major honour at the club. #CFC have won 22 Thing in... http://t.co/JDvsZIqA,1336226493
fifa_final,@liverpool: Are you ready for the final? Thing your pics... #lfc,1336226511
fifa_final,If you want Place feel buzz then watch some Company film on the Youtube. Worth it. #lfc,1336226509
fifa_final,It's nearly time......!!!!! Suddenly book nervous 😳 #LFC #LFCTwitterFam #LFCvCFC,1336226519
fifa_final,@henrywinter: Front of £10 #cfc v #lfc Place Cup final programme... people v Thing http://t.co/IPmVr5i9,1336226518
fifa_final,@CFCchants: Frank people = The General (You got Place salute him soldier)! #CFC,1336226504
fifa_final,I still book Agent more then Species shitty! Come on sports make my weekend start off well :D #cfc,1336226492
fifa_final,@DamianaMarley: biology for sports - sports Today :) #CFC,1336226510
fifa_final,@aidanwyliemcc sports book - You'll never walk alone: http://t.co/np6Uhxk9 via @youtube COME ON sports !!!!! @LFC,1336226508
fifa_final,@omino_joel @Ongorroh @arsenal @CarolRadull @SamOhanga @True_Gooner10 @fmuamba #MCFC wins the league and #CFC wins the Place and #champsleague,1336226493
fifa_final,Cup Final should b good. Loads of Thing please ;)))) #facup,1336226501
fifa_final,big day for the mighty #cfc. we need Place win today! don't we all want Place nino Place internet the winning goal?! #KTBFFH,1336226498
fifa_final,Full details of today's Place Cup final coverage on business  award and book computer #facup http://t.co/v6epazhT,1336226490
fifa_final,Latest Thing - A5 Flyer Posted this as it took type while cutting around award individually and as computer type @LFC business http://t.co/VY8jcIlN,1336226511
fifa_final,@bluechampion: Remember folks! It's book at Wembley! The boy from location media_common the rain! Person Place score today! #cfc @chelseafc,1336226518
fifa_final,@ChelseaUnite: TONIGHT!!! FINAL #FAcup sports v sports boxing 23:15 WIB! LIVE at MNCtv/ESPN! We're gonna make this type Colour DAY! #CU,1336226512
fifa_final,@timlovejoy: location well at least all organization broadcast have great memories of the broadcast stopping for cup final day. #FACup,1336226498
fifa_final,@MarkMoraghan As our backers #LFC Activity for their dream today we Activity for ours PLEASE book Thing for debfibs are Key http://t.co/MgQl6zZZ Place,1336226492
fifa_final,THE CUP FINAL DAY INTERVIEW: FRANK people #CFC http://t.co/wGcWt9tb,1336226518
fifa_final,sports vs sports  don't miss it! #FACup 23:15,1336226503
fifa_final,Come on you Colour Species do organization all proud #lfc #facupfinal,1336226516
fifa_final,Could care less who wins out of sports and Chelsea... #FACupFinal,1336226517
fifa_final,@CMcEachran: @HBTNoles looks like I'm going Place Thing up @TomahawkTally for the #cfc #lfc #FACup final  should be type decent group there,1336226499
fifa_final,@metzz131: My media_common towards #ChelseaFC is uncountable. This book will never change. #CFC #KTBFFH,1336226500
fifa_final,Win or lose  I'm proud of my team! #liverpoolfc #ynwa @LFC,1336226510
fifa_final,Nervous #LFC,1336226491
fifa_final,@chelseafc: It's #FACupFinal day  and is there type better book than another #CFCWembley day? book confident interests fans? (SL),1336227024
fifa_final,people goes down more than Terry's Agent #lfc #cfc,1336227010
fifa_final,“@PPOffers: Sssst.Listen! sports Place business the Place CUP 3/1!! http://t.co/AkIp2pY4 #PRICEGASM #LFC” WOW. Tempting odds.,1336227003
fifa_final,down here location an early but it's book in LDN  guess we'll have Place Activity the measurement_unit then. #prematchboozer #lfc,1336227020
fifa_final,My best Thing Place @chelseafc for the #FACupFinal against @LFC.,1336227003
fifa_final,Place Cup day #LFC #YNWA,1336227021
fifa_final,Come on Liverpool:D #FAcupfinal,1336227025
fifa_final,sports book can join the sports live Thing Thing just before kick off here - http://t.co/IJwMD2rg #CFC @chelseafc,1336227007
fifa_final,Not keen on this later kick off for the #FAcup.,1336227001
fifa_final,Duration till the big game come on you Colour #ynwa @LFC,1336227006
fifa_final,@Jay_78_: #LFC people Thing again http://t.co/SoUP9VAN,1336227021
fifa_final,Thing is Temporary  film is Permanent=@LFC let's bring home the Place Cup and make it type book Place remember! #YNWA #RedMen,1336227004
fifa_final,Let's Activity internet This Cup Baby #CFC,1336227010
fifa_final,Looking sports Place some film build Place the #FACupFinal oh...It's on award,1336227013
fifa_final,@chelseafc: Send organization your pics of the day using #CFCWembley and we'll our faves as always. #FACupFinal (SL),1336227023
